"","SampleID","FacilityID","Sample.Date","Matrix","Sample.Reason","Facility.Type","UtmX83","UtmY83","Latitude83","Longitude83","QuarterQuarter","Section","Township","Range","Meridian","County","PermitNumber","ReceiptNumber","WellDepth"
"18451",561077,756957,"9/19/2017 10:32:00","WATER","Trip Blank","Domestic Well",527468,4431132,40.02,-104.67,"SWSW",21,"1 N","65 W","6","WELD                               ",242165,"0494748B",180
"18452",561079,756960,"9/20/2017 10:22:00","WATER","Voluntary baseline sample","Domestic Well",526853,4432804,40.04,-104.68,"SENE",20,"1 N","65 W","6","WELD                               ",122608,"0219241",398
"18453",561083,756960,"9/20/2017 10:22:00","WATER","Voluntary baseline sample","Domestic Well",526853,4432804,40.04,-104.68,"SENE",20,"1 N","65 W","6","WELD                               ",122608,"0219241",398
"18454",561085,756960,"9/20/2017 10:22:00","WATER","Trip Blank","Domestic Well",526853,4432804,40.04,-104.68,"SENE",20,"1 N","65 W","6","WELD                               ",122608,"0219241",398
"18455",561087,754883,"9/20/2017 11:27:00","WATER","Voluntary baseline sample","Ground Water",530040,4432652,40.04,-104.64,"NWNE",22,"1 N","65 W","6","WELD                               ",245545,"0493173 ",980
"18456",561091,754883,"9/20/2017 11:27:00","WATER","Voluntary baseline sample","Ground Water",530040,4432652,40.04,-104.64,"NWNE",22,"1 N","65 W","6","WELD                               ",245545,"0493173 ",980
"18457",561093,754883,"9/20/2017 11:27:00","WATER","Trip Blank","Ground Water",530040,4432652,40.04,-104.64,"NWNE",22,"1 N","65 W","6","WELD                               ",245545,"0493173 ",980
"18458",561095,756945,"9/20/2017 16:52:00","WATER","Voluntary baseline sample","Domestic Well",528959,4431355,40.03,-104.66,"SESE",21,"1 N","65 W","6","WELD                               ",297242,"3668738",NA
"18459",561097,756945,"9/20/2017 16:52:00","WATER","Trip Blank","Domestic Well",528959,4431355,40.03,-104.66,"SESE",21,"1 N","65 W","6","WELD                               ",297242,"3668738",NA
"18460",561099,756944,"9/20/2017 14:32:00","WATER","Voluntary baseline sample","Domestic Well",516213,4434693,40.06,-104.8,"SWSW",8,"1 N","66 W","6","WELD                               ",98583,"9066077",660
"18461",561101,756944,"9/20/2017 14:32:00","WATER","Trip Blank","Domestic Well",516213,4434693,40.06,-104.8,"SWSW",8,"1 N","66 W","6","WELD                               ",98583,"9066077",660
"18462",561104,755922,"8/31/2017 9:00:00","WATER","Rule 609 Pre Drill","Domestic Well",246521,4375974,39.49,-107.94,"NESW",25,"6 S","95 W","6","GARFIELD                           ",61348,"9501889 ",90
"18463",561105,755922,"8/31/2017 10:30:00","WATER","Duplicate Sample","Domestic Well",246521,4375974,39.49,-107.94,"NESW",25,"6 S","95 W","6","GARFIELD                           ",61348,"9501889 ",90
"18464",561110,755923,"8/31/2017 12:00:00","WATER","Trip Blank","Domestic Well",247023,4376439,39.5,-107.94,"NENE",25,"6 S","95 W","6","GARFIELD                           ",202848,"0417420A",185
"18465",561111,755923,"8/31/2017 12:15:00","WATER","Rule 609 Pre Drill","Domestic Well",247023,4376439,39.5,-107.94,"NENE",25,"6 S","95 W","6","GARFIELD                           ",202848,"0417420A",185
"18466",561112,755924,"8/31/2017 13:25:00","WATER","Rule 609 Pre Drill","Domestic Well",247046,4376427,39.5,-107.94,"NENE",25,"6 S","95 W","6","GARFIELD                           ",67992,"9503206 ",160
"18467",561113,755925,"8/31/2017 15:35:00","WATER","Rule 609 Pre Drill","Domestic Well",246765,4376122,39.49,-107.94,"NESW",25,"6 S","95 W","6","GARFIELD                           ",264799,"9502281 ",95
"18468",561214,752179,"9/11/2017 15:32:00","WATER","Voluntary baseline sample","Ground Water",527975,4445486,40.15,-104.67,"NENW",9,"2 N","65 W","6","WELD                               ",206372,"9066199",NA
"18469",561218,752179,"9/11/2017 15:32:00","WATER","Voluntary baseline sample","Ground Water",527975,4445486,40.15,-104.67,"NENW",9,"2 N","65 W","6","WELD                               ",206372,"9066199",NA
"18470",561220,752179,"9/11/2017 15:32:00","WATER","Trip Blank","Ground Water",527975,4445486,40.15,-104.67,"NENW",9,"2 N","65 W","6","WELD                               ",206372,"9066199",NA
"18471",561222,752520,"9/12/2017 12:42:00","WATER","Voluntary baseline sample","Ground Water",515694,4453791,40.23,-104.81,"SWSE",7,"3 N","66 W","6","WELD                               ",15631,"9062259 ",315
"18472",561226,752520,"9/12/2017 12:42:00","WATER","","Ground Water",515694,4453791,40.23,-104.81,"SWSE",7,"3 N","66 W","6","WELD                               ",15631,"9062259 ",315
"18473",561228,752520,"9/12/2017 12:42:00","WATER","Trip Blank","Ground Water",515694,4453791,40.23,-104.81,"SWSE",7,"3 N","66 W","6","WELD                               ",15631,"9062259 ",315
"18474",561230,700018,"9/14/2017 12:27:00","WATER","Voluntary baseline sample","Domestic Well",515919,4450104,40.2,-104.81,"NENE",30,"3 N","66 W","6","WELD                               ",18396,"9062513",361
"18475",561234,700018,"9/14/2017 12:27:00","WATER","Voluntary baseline sample","Domestic Well",515919,4450104,40.2,-104.81,"NENE",30,"3 N","66 W","6","WELD                               ",18396,"9062513",361
"18476",561236,700018,"9/14/2017 12:27:00","WATER","Voluntary baseline sample","Domestic Well",515919,4450104,40.2,-104.81,"NENE",30,"3 N","66 W","6","WELD                               ",18396,"9062513",361
"18477",561238,703697,"9/14/2017 16:17:00","WATER","Voluntary baseline sample","Domestic Well",519447,4436766,NA,NA,"SWNW",3,"1 N","66 W","6","WELD                               ",230143,"0467674",743
"18478",561242,703697,"9/14/2017 16:17:00","WATER","Voluntary baseline sample","Domestic Well",519447,4436766,NA,NA,"SWNW",3,"1 N","66 W","6","WELD                               ",230143,"0467674",743
"18479",561244,703697,"9/14/2017 16:17:00","WATER","Trip Blank","Domestic Well",519447,4436766,NA,NA,"SWNW",3,"1 N","66 W","6","WELD                               ",230143,"0467674",743
"18480",561246,753988,"9/18/2017 14:12:00","WATER","Voluntary baseline sample","Domestic Well",519432,4436636,40.07,-104.77,"NWSW",3,"1 N","66 W","6","WELD                               ",79972,"0062463",835
"18481",561250,753988,"9/18/2017 14:12:00","WATER","Voluntary baseline sample","Domestic Well",519432,4436636,40.07,-104.77,"NWSW",3,"1 N","66 W","6","WELD                               ",79972,"0062463",835
"18482",561252,753988,"9/18/2017 14:12:00","WATER","Trip Blank","Domestic Well",519432,4436636,40.07,-104.77,"NWSW",3,"1 N","66 W","6","WELD                               ",79972,"0062463",835
"18483",561254,754070,"9/13/2017 13:57:00","WATER","Voluntary baseline sample","Domestic Well",519290,4436604,40.07,-104.77,"NESE",4,"1 N","66 W","6","WELD                               ",79991,"9065567",835
"18484",561258,754070,"9/13/2017 13:57:00","WATER","Voluntary baseline sample","Domestic Well",519290,4436604,40.07,-104.77,"NESE",4,"1 N","66 W","6","WELD                               ",79991,"9065567",835
"18485",561260,754070,"9/13/2017 13:57:00","WATER","Trip Blank","Domestic Well",519290,4436604,40.07,-104.77,"NESE",4,"1 N","66 W","6","WELD                               ",79991,"9065567",835
"18486",561313,752710,"10/20/2014 0:00:00","WATER","Trip Blank","Ground Water",233515,4374946,39.48,-108.09,"SENW",34,"6 S","96 W","6","GARFIELD                           ",44425,"0372574A",80
"18487",561314,752710,"10/20/2014 15:30:00","WATER","Rule 609 1 year Subsequent","Ground Water",233515,4374946,39.48,-108.09,"SENW",34,"6 S","96 W","6","GARFIELD                           ",44425,"0372574A",80
"18488",561316,706277,"11/7/2017 14:26:00","WATER","Voluntary Post drill","Ground Water",264837,4122374,37.21,-107.65,"SENE",17,"34 N","7 W","N","LA PLATA                           ",84249,"",120
"18489",561320,706277,"11/7/2017 14:26:00","WATER","Voluntary Post drill","Ground Water",264837,4122374,37.21,-107.65,"SENE",17,"34 N","7 W","N","LA PLATA                           ",84249,"",120
"18490",561322,706175,"11/7/2017 10:32:00","WATER","Voluntary Post drill","Ground Water",258863,4113437,37.13,-107.71,"NWNE",4,"33 N","8 W","N","LA PLATA                           ",124518,"0224092",150
"18491",561326,706175,"11/7/2017 10:32:00","WATER","Voluntary Post drill","Ground Water",258863,4113437,37.13,-107.71,"NWNE",4,"33 N","8 W","N","LA PLATA                           ",124518,"0224092",150
"18492",561330,707056,"11/6/2017 10:40:00","WATER","Voluntary Post drill","Ground Water",248490,4115265,37.14,-107.83,"SENW",33,"34 N","9 W","M","LA PLATA                           ",50010,"9122745 ",156
"18493",561332,707056,"11/6/2017 10:40:00","WATER","Voluntary Post drill","Ground Water",248490,4115265,37.14,-107.83,"SENW",33,"34 N","9 W","M","LA PLATA                           ",50010,"9122745 ",156
"18494",561334,754471,"11/6/2017 11:41:00","WATER","Voluntary Post drill","Domestic Well",258613,4112892,37.13,-107.71,"NESE",4,"33 N","8 W","N","LA PLATA                           ",99508,"0093004",35
"18495",561338,754471,"11/6/2017 11:41:00","WATER","Voluntary Post drill","Domestic Well",258613,4112892,37.13,-107.71,"NESE",4,"33 N","8 W","N","LA PLATA                           ",99508,"0093004",35
"18496",561342,755631,"11/7/2017 13:17:00","WATER","Voluntary Post drill","Domestic Well",263608,4121632,37.21,-107.66,"NWNE",12,"34 N","8 W","N","LA PLATA                           ",205308,"0423068B",240
"18497",561344,755631,"11/7/2017 13:17:00","WATER","Voluntary Post drill","Domestic Well",263608,4121632,37.21,-107.66,"NWNE",12,"34 N","8 W","N","LA PLATA                           ",205308,"0423068B",240
"18498",561346,755330,"10/5/2016 18:00:00","WATER","Rule 318A.e.(4)/318A.f Pre Drill ","Ground Water",495323,4434448,40.06,-105.05,"SWSW",7,"1 N","68 W","6","WELD                               ",299469,"3671854B",105
"18499",561358,754563,"11/11/2016 13:00:00","WATER","Remediation","Ground Water",532020,4467078,40.35,-104.62,"NESE",35,"5 N","65 W","6","WELD                               ",302431,"3675354A",NA
"18500",561360,754563,"2/3/2017 12:30:00","WATER","Remediation","Ground Water",532020,4467078,40.35,-104.62,"NESE",35,"5 N","65 W","6","WELD                               ",302431,"3675354A",NA
"18501",561366,754565,"2/23/2017 10:20:00","WATER","Remediation","Ground Water",532096,4467075,40.35,-104.62,"NESE",35,"5 N","65 W","6","WELD                               ",302433,"3675354C",NA
"18502",561367,755482,"2/23/2017 12:30:00","WATER","Remediation","Groundwater",531986,4467050,NA,NA,"NESE",35,"5 N","65 W","6","WELD                               ",304343,"3677794A",NA
"18503",561368,755481,"2/23/2017 14:40:00","WATER","Remediation","Groundwater",532053,4467109,40.35,-104.62,"NESE",35,"5 N","65 W","6","WELD                               ",304344,"3677794B",NA
"18504",561369,754563,"2/24/2017 9:40:00","WATER","Remediation","Ground Water",532020,4467078,40.35,-104.62,"NESE",35,"5 N","65 W","6","WELD                               ",302431,"3675354A",NA
"18505",561370,754564,"2/24/2017 11:45:00","WATER","Remediation","Ground Water",531999,4467125,40.35,-104.62,"NESE",35,"5 N","65 W","6","WELD                               ",302432,"3675354B",NA
"18506",561373,754563,"5/24/2017 11:35:00","WATER","Remediation","Ground Water",532020,4467078,40.35,-104.62,"NESE",35,"5 N","65 W","6","WELD                               ",302431,"3675354A",NA
"18507",561374,754565,"5/24/2017 14:00:00","WATER","Remediation","Ground Water",532096,4467075,40.35,-104.62,"NESE",35,"5 N","65 W","6","WELD                               ",302433,"3675354C",NA
"18508",561376,705331,"7/18/2017 12:00:00","WATER","Remediation","Domestic Well",531760,4467456,40.35,-104.62,"SWNE",35,"5 N","65 W","6","WELD                               ",177622,"",320
"18509",561390,754337,"9/7/2017 8:32:00","WATER","Remediation","Domestic Well",532168,4467036,40.35,-104.62,"NESE",35,"5 N","65 W","6","WELD                               ",47109,"9064530",90
"18510",561392,755926,"9/18/2017 13:29:00","WATER","Rule 609 Pre Drill","Domestic Well",540742,4393614,39.69,-104.52,"SWNW",23,"4 S","64 W","6","ARAPAHOE                           ",136017,"0246086",600
"18511",561394,755926,"9/18/2017 13:29:00","WATER","Trip Blank","Domestic Well",540742,4393614,39.69,-104.52,"SWNW",23,"4 S","64 W","6","ARAPAHOE                           ",136017,"0246086",600
"18512",561398,755926,"9/18/2017 13:29:00","WATER","Rule 609 Pre Drill","Domestic Well",540742,4393614,39.69,-104.52,"SWNW",23,"4 S","64 W","6","ARAPAHOE                           ",136017,"0246086",600
"18513",561400,756939,"9/18/2017 11:23:00","WATER","Rule 609 Pre Drill","Domestic Well",540647,4393362,39.68,-104.52,"SWNW",23,"4 S","64 W","6","ARAPAHOE                           ",110031,"0011191 ",655
"18514",561402,756939,"9/18/2017 11:23:00","WATER","Trip Blank","Domestic Well",540647,4393362,39.68,-104.52,"SWNW",23,"4 S","64 W","6","ARAPAHOE                           ",110031,"0011191 ",655
"18515",561413,706706,"11/27/2017 11:30:00","WATER","COA 9 Year Post Drill","Domestic Well",274374,4099082,37.01,-107.53,"SE",18,"32 N","6 W","","LA PLATA                           ",259370,"",460
"18516",561415,706456,"11/27/2017 9:45:00","WATER","COA 9 Year Post Drill","Domestic Well",273946,4104387,37.05,-107.54,"NESW",31,"33 N","6 W","","LA PLATA                           ",272806,"",NA
"18517",561417,750095,"10/11/2017 14:35:00","WATER","Rule 318A.e.(4)/318A.f Pre Drill ","Ground Water",524307,4420097,39.93,-104.71,"SESE",25,"1 S","66 W","6","ADAMS                              ",55800,"0473976 ",400
"18518",561419,750095,"10/11/2017 14:35:00","WATER","Rule 318A.e.(4)/318A.f Pre Drill ","Ground Water",524307,4420097,39.93,-104.71,"SESE",25,"1 S","66 W","6","ADAMS                              ",55800,"0473976 ",400
"18519",561423,756989,"9/28/2017 11:21:00","WATER","Rule 609 Pre Drill","Domestic Well",541027,4393123,39.68,-104.52,"NESW",23,"4 S","64 W","6","ARAPAHOE                           ",302196,"3675762 ",987
"18520",561425,756989,"9/28/2017 11:21:00","WATER","Rule 609 Pre Drill","Domestic Well",541027,4393123,39.68,-104.52,"NESW",23,"4 S","64 W","6","ARAPAHOE                           ",302196,"3675762 ",987
"18521",561427,701801,"11/27/2017 10:50:00","WATER","COA 6 Year Post Drill","Ground Water",272888,4103962,37.05,-107.55,"SESE",36,"33 N","7 W","N","LA PLATA                           ",NA,"",58
"18522",561495,757194,"12/6/2017 11:50:00","WATER","","Domestic Well",540091,4427327,39.99,-104.53,"SENE",3,"1 S","64 W","6","ADAMS                              ",247351,"0504665",1087
"18523",561543,756974,"9/25/2017 12:02:00","WATER","Voluntary baseline sample","Domestic Well",528987,4431032,40.02,-104.66,"NENE",28,"1 N","65 W","6","WELD                               ",198036,"0402372",1040
"18524",561547,756974,"9/25/2017 12:02:00","WATER","Voluntary baseline sample","Domestic Well",528987,4431032,40.02,-104.66,"NENE",28,"1 N","65 W","6","WELD                               ",198036,"0402372",1040
"18525",561549,756974,"9/25/2017 12:02:00","WATER","Trip Blank","Domestic Well",528987,4431032,40.02,-104.66,"NENE",28,"1 N","65 W","6","WELD                               ",198036,"0402372",1040
"18526",561551,756973,"9/25/2017 9:52:00","WATER","Voluntary baseline sample","Domestic Well",511475,4430854,40.02,-104.86,"NWNW",26,"1 N","67 W","6","WELD                               ",151855,"0289755",760
"18527",561555,756973,"9/25/2017 9:52:00","WATER","Voluntary baseline sample","Domestic Well",511475,4430854,40.02,-104.86,"NWNW",26,"1 N","67 W","6","WELD                               ",151855,"0289755",760
"18528",561559,756973,"9/25/2017 9:52:00","WATER","Trip Blank","Domestic Well",511475,4430854,40.02,-104.86,"NWNW",26,"1 N","67 W","6","WELD                               ",151855,"0289755",760
"18529",561561,756980,"9/25/2017 14:24:00","WATER","Voluntary baseline sample","Domestic Well",527050,4430388,40.02,-104.68,"SENE",29,"1 N","65 W","6","WELD                               ",302446,"3676029",NA
"18530",561565,756980,"9/25/2017 14:24:00","WATER","Voluntary baseline sample","Domestic Well",527050,4430388,40.02,-104.68,"SENE",29,"1 N","65 W","6","WELD                               ",302446,"3676029",NA
"18531",561567,756980,"9/25/2017 14:24:00","WATER","Trip Blank","Domestic Well",527050,4430388,40.02,-104.68,"SENE",29,"1 N","65 W","6","WELD                               ",302446,"3676029",NA
"18532",561569,756981,"9/25/2017 10:17:00","WATER","Voluntary baseline sample","Domestic Well",527207,4432663,40.04,-104.68,"NENE",20,"1 N","65 W","6","WELD                               ",158039,"0311988",395
