"","facility_id","facility_type","utm_x83","utm_y83","permit_number","receipt_number","well_depth","wattenberg","btex_sampled","ch4_sampled","btex_detected","ch4_detected","methane","ethane","propane","fraction","delta_13c_c1","origin"
"906","753991","Domestic Well",512172,4436776,"165600","0341230",650,TRUE,TRUE,TRUE,FALSE,TRUE,45.64,0.04,1e-04,1138.15461346633,-72.62,"Microbial"
"907","753992","Domestic Well",512633,4443556,"204927","0418528",460,TRUE,TRUE,TRUE,FALSE,TRUE,47.65,0.05,1e-04,951.097804391217,-72.25,"Microbial"
"908","753993","Domestic Well",524141,4435822,"50954","9064688",158,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"909","753994","Domestic Well",519401,4436127,"281923","3642599",NA,TRUE,TRUE,TRUE,FALSE,TRUE,52.59,0.06,1e-04,875.04159733777,-73.52,"Microbial"
"910","753995","Domestic Well",521521,4435841,"78257","3664710",NA,TRUE,TRUE,TRUE,TRUE,TRUE,51.77,0.06,1e-04,861.397670549085,-72.72,"Microbial"
"911","753996","Domestic Well",520579,4435751,"207253","0423515",875,TRUE,TRUE,TRUE,FALSE,TRUE,51.74,0.06,6e-04,853.795379537954,-73.59,"Microbial"
"912","753997","Domestic Well",512633,4443376,"165795","0340941",506,TRUE,TRUE,TRUE,FALSE,TRUE,50.59,0.06,6e-04,834.818481848185,-71.38,"Microbial"
"913","753998","Stock or  Irrigation",530097,4480149,"10619","0487005",70,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"914","753999","Domestic Well",518617,4436584,"218835","0447521",880,TRUE,TRUE,TRUE,FALSE,TRUE,62.61,0.11,4e-04,567.119565217391,-70.52,"Microbial"
"915","754000","Domestic Well",500639,4436783,"142368","0260350",400,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"916","754001","Domestic Well",516200,4434982,"242415","0493147",750,TRUE,TRUE,TRUE,FALSE,TRUE,51.34,0.07,1e-04,732.382310984308,-72.35,"Microbial"
"917","754002","Domestic Well",511794,4436597,"47625","0475492",700,TRUE,TRUE,TRUE,FALSE,TRUE,77.48,0.08,1e-04,967.29088639201,-73.78,"Microbial"
"918","754003","Domestic Well",528197,4433160,"295747","3666306B",861,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"919","754004","Domestic Well",525909,4433004,"159508","0322109",980,TRUE,TRUE,TRUE,FALSE,TRUE,76.21,0.05,5e-04,1509.10891089109,-71.86,"Microbial"
"920","754005","Commercial",512355,4436888,"58471","0497545",726,TRUE,TRUE,TRUE,FALSE,TRUE,47.98,0.05,1e-04,957.684630738523,-71.75,"Microbial"
"921","754006","Domestic Well",529698,4434208,"252315","0513946",840,TRUE,TRUE,TRUE,FALSE,TRUE,49.56,0.03,1e-04,1646.51162790698,-73.14,"Microbial"
"922","754007","Domestic Well",520700,4435815,"209840","0427599",875,TRUE,TRUE,TRUE,FALSE,TRUE,51.28,0.06,1e-04,853.24459234609,-73.85,"Microbial"
"923","754008","Domestic Well",520520,4434408,"76928","9065434",912,TRUE,TRUE,TRUE,FALSE,TRUE,51.39,0.06,1e-04,855.074875207987,-73.61,"Microbial"
"924","754009","Domestic Well",520565,4434380,"46265","9064493",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"925","754010","Domestic Well",527032,4435915,"60458","9064928",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"926","754011","Domestic Well",506087,4431529,"223191","0455007",725,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"927","754012","Domestic Well",508181,4431419,"220291","0449119",720,TRUE,TRUE,TRUE,FALSE,TRUE,42.28,0.04,1e-04,1054.36408977556,-72.35,"Microbial"
"928","754013","Commercial",507608,4431109,"54136","0462216",702,TRUE,TRUE,TRUE,FALSE,TRUE,46.85,0.03,1e-04,1556.47840531561,-72.18,"Microbial"
"929","754014","Domestic Well",508223,4428658,"245188","0497451",0,TRUE,TRUE,TRUE,FALSE,TRUE,68.44,4.34,1.65,11.4257095158598,-58.09,"Mixed"
"930","754022","Ground Water",525674,4449137,"272956","3612977",400,TRUE,TRUE,TRUE,FALSE,TRUE,5.76,0.19,0,30.3157894736842,-48.1,"Thermogenic"
"931","754040","Domestic Well",519435,4435083,"81971","9065648",800,TRUE,TRUE,TRUE,FALSE,TRUE,47.7,0.05,1e-04,952.095808383233,-74.01,"Microbial"
"932","754041","Domestic Well",520145,4435820,"44495","9064401",809,TRUE,TRUE,TRUE,FALSE,TRUE,67.61,0.07,1e-04,964.479315263909,-70.5,"Microbial"
"933","754042","Domestic Well",516015,4433374,"231319","0471200",745,TRUE,TRUE,TRUE,FALSE,TRUE,49.44,0.06,1e-04,822.628951747088,-71.86,"Microbial"
"934","754043","Domestic Well",505673,4427758,"262516","0536060",820,TRUE,TRUE,TRUE,FALSE,TRUE,59.26,0.05,1e-04,1182.83433133733,-71.81,"Microbial"
"935","754044","Domestic Well",528491,4436891,"43282","0360847",750,TRUE,TRUE,TRUE,FALSE,TRUE,67.25,0.07,4e-04,955.255681818182,-70.64,"Microbial"
"936","754045","Domestic Well",516223,4430832,"87176","9065825",NA,TRUE,TRUE,TRUE,FALSE,TRUE,49.66,0.05,1e-04,991.217564870259,-73.51,"Microbial"
"937","754046","Domestic Well",507787,4433865,"222262","0452528A",695,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"938","754047","Domestic Well",522427,4436050,"68777","0489785",271,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"939","754048","Domestic Well",516204,4434457,"92099","9065939",NA,TRUE,TRUE,TRUE,FALSE,TRUE,75.53,0.06,1e-04,1256.7387687188,-70.26,"Microbial"
"940","754049","Domestic Well",517005,4432619,"238210","0485439",805,TRUE,TRUE,TRUE,FALSE,TRUE,50.65,0.08,3e-04,630.759651307597,-72.34,"Microbial"
"941","754051","Stock or  Irrigation",514906,4464918,"112047","0200278A",70,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"942","754055","Ground Water",527382,4470893,"160051","0324245A",55,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"943","754060","Ground Water",515912,4493285,"926","C620926",150,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"944","754063","Domestic Well",508240,4429208,"68794","3643409",NA,TRUE,TRUE,TRUE,FALSE,TRUE,45.71,0.59,0.16,60.9466666666667,-68.46,"Mixed"
"945","754064","Domestic Well",513604,4439969,"228949","0465615",630,TRUE,TRUE,TRUE,FALSE,TRUE,52.36,0.06,1e-04,871.214642262895,-70.69,"Microbial"
"946","754065","Domestic Well",519228,4435104,"45529","9064446",820,TRUE,TRUE,TRUE,FALSE,TRUE,50.18,0.06,1e-04,834.941763727121,-73.7,"Microbial"
"947","754066","Commercial",516237,4433376,"61813","0525693",860,TRUE,TRUE,TRUE,FALSE,TRUE,20.93,0.01,1e-04,2072.27722772277,-60.64,"Microbial"
"948","754070","Domestic Well",519290,4436604,"79991","9065567",835,TRUE,TRUE,TRUE,FALSE,TRUE,56.32,1.04,0.55,35.4213836477987,-68.07,"Mixed"
"949","754071","Domestic Well",506742,4430902,"44023","0373192",720,TRUE,TRUE,TRUE,FALSE,TRUE,51.26,0.06,0.0011,838.952536824877,-69.97,"Microbial"
"950","754073","Domestic Well",514410,4440598,"158009","0315770",550,TRUE,TRUE,TRUE,FALSE,TRUE,53.49,0.07,1e-04,763.052781740371,-70.35,"Microbial"
"951","754075","Domestic Well",557687,4489769,"229991","0467861C",430,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"952","754079","Domestic Well",512983,4444852,"291979","3660048B",460,TRUE,TRUE,TRUE,FALSE,TRUE,49.15,0.06,3e-04,815.091210613599,-71.63,"Microbial"
"953","754081","Domestic Well",505425,4425968,"267779","0547155",940,TRUE,TRUE,TRUE,FALSE,TRUE,64.4,0.13,0.0018,488.619119878604,-70.59,"Microbial"
"954","754082","Commercial",515703,4431392,"77358","3660509",920,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"955","754083","Ground Water",541697,4443172,"223797","0456501",640,TRUE,TRUE,TRUE,FALSE,TRUE,69.46,0.05,0.01,1157.66666666667,-69.6,"Microbial"
"956","754084","Ground Water",541886,4442888,"71710","9065267",NA,TRUE,TRUE,TRUE,FALSE,TRUE,31.43,0.01,0.01,1571.5,-69,"Microbial"
"957","754087","Domestic Well",512532,4441411,"174861","0356500",600,TRUE,TRUE,TRUE,FALSE,TRUE,51.38,0.06,1e-04,854.908485856905,-71.22,"Microbial"
"958","754089","Domestic Well",509953,4433504,"250265","0507109",756,TRUE,TRUE,TRUE,FALSE,TRUE,36.61,0.04,6e-04,901.724137931034,-71.17,"Microbial"
"959","754090","Ground Water",527361,4475973,"205113","0418794B",45,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"960","754091","Ground Water",529813,4473536,"16006","3623734B",55,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"961","754112","Domestic Well",507809,4428268,"225931","0459814",815,TRUE,TRUE,TRUE,FALSE,TRUE,58.08,0.06,1e-04,966.389351081531,-72.87,"Microbial"
"962","754113","Domestic Well",523474,4442219,"109164","0108957B",NA,TRUE,TRUE,TRUE,FALSE,TRUE,58.42,0.06,1e-04,972.046589018303,-73.1,"Microbial"
"963","754114","Stock or  Irrigation",524160,4442392,"72856","9065300",NA,TRUE,TRUE,TRUE,FALSE,TRUE,55.57,0.06,1e-04,924.625623960067,-73.43,"Microbial"
"964","754115","Domestic Well",512721,4439550,"271324","3607156",480,TRUE,TRUE,TRUE,FALSE,TRUE,79.73,0.08,1e-04,995.380774032459,-69.38,"Microbial"
"965","754117","Ground Water",509886,4476125,"288804","3655046",34,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"966","754118","Groundwater",542758,4442368,"262852","0536723A",720,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"967","754127","Stock or  Irrigation",544287,4481076,"268","9058401",37,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"968","754128","Domestic Well",545870,4482800,"279329","3635187",300,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"969","754129","Domestic Well",518314,4441380,"211207","0431836",680,TRUE,TRUE,TRUE,FALSE,TRUE,71.34,0.08,2e-04,889.526184538653,-71.47,"Microbial"
"970","754130","Domestic Well",517818,4439150,"37056","9063898",645,TRUE,TRUE,TRUE,FALSE,TRUE,70.87,0.06,1e-04,1179.20133111481,-71.65,"Microbial"
"971","754132","Domestic Well",533678,4441479,"69058","9065168",NA,TRUE,TRUE,TRUE,FALSE,TRUE,74.12,0.06,1e-04,1233.27787021631,-72.84,"Microbial"
"972","754133","Domestic Well",514200,4444409,"231074","0470831",450,TRUE,TRUE,TRUE,FALSE,TRUE,52.17,0.06,1e-04,868.053244592346,-70.78,"Microbial"
"973","754134","Domestic Well",517956,4441475,"46169","3629380",675,TRUE,TRUE,TRUE,FALSE,TRUE,75.81,0.09,1e-04,841.398446170921,-71.94,"Microbial"
"974","754135","Domestic Well",519260,4440655,"277492","3628637B",NA,TRUE,TRUE,TRUE,FALSE,TRUE,75.42,0.07,1e-04,1075.89158345221,-70.88,"Microbial"
"975","754136","Domestic Well",517729,4439161,"212077","0429293",755,TRUE,TRUE,TRUE,FALSE,TRUE,61.17,0.09,4e-04,676.659292035398,-71.29,"Microbial"
"976","754137","Domestic Well",517770,4440637,"43409","9064331",567,TRUE,TRUE,TRUE,FALSE,TRUE,50.11,0.03,1e-04,1664.78405315615,-74.42,"Microbial"
"977","754140","Domestic Well",511268,4431883,"119837","0215019A",730,TRUE,TRUE,TRUE,FALSE,TRUE,62.88,0.06,1e-04,1046.25623960067,-71.38,"Microbial"
"978","754142","Domestic Well",511291,4431884,"120183","3663295",40,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"979","754147","Domestic Well",517930,4441447,"146539","0268877",140,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"980","754148","Domestic Well",516480,4441509,"275328","3621322",560,TRUE,TRUE,TRUE,FALSE,TRUE,56.89,0.08,1e-04,710.23720349563,-70.71,"Microbial"
"981","754149","Domestic Well",519687,4440490,"50946","9064687",685,TRUE,TRUE,TRUE,FALSE,TRUE,58.78,0.06,1e-04,978.036605657238,-72.62,"Microbial"
"982","754152","Domestic Well",518776,4440904,"164715","3656031",770,TRUE,TRUE,TRUE,FALSE,TRUE,65.03,0.11,6e-04,587.974683544304,-70.43,"Microbial"
"983","754153","Commercial",516257,4438908,"60941","0521986",642,TRUE,TRUE,TRUE,FALSE,TRUE,55.13,0.08,5e-04,684.844720496894,-72.57,"Microbial"
"984","754154","Domestic Well",532267,4431071,"23078","9062968",53,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"985","754156","Domestic Well",511218,4432340,"224588","0454567",780,TRUE,TRUE,TRUE,FALSE,TRUE,35.47,0.01,5e-04,3378.09523809524,-67.72,"Microbial"
"986","754169","Domestic Well",519492,4439172,"170455","0350572",725,TRUE,TRUE,TRUE,FALSE,TRUE,57.35,0.06,1e-04,954.242928452579,-72.71,"Microbial"
"987","754170","Domestic Well",517783,4441469,"167252","0345228",180,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"988","754177","Domestic Well",517836,4436566,"275964","3621981",780,TRUE,TRUE,TRUE,FALSE,TRUE,61.02,0.1,5e-04,607.164179104478,-70.79,"Microbial"
"989","754178","Domestic Well",517813,4436618,"157773","0313483",720,TRUE,TRUE,TRUE,TRUE,TRUE,58.96,0.09,5e-04,651.491712707182,-71.68,"Microbial"
"990","754179","Domestic Well",519643,4440678,"150994","0285132",190,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"991","754182","Ground Water",530700,4460163,"280098","3637708A",120,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"992","754184","Domestic Well",519673,4439136,"33236","9063672",698,TRUE,TRUE,TRUE,FALSE,TRUE,68.65,0.06,1e-04,1142.26289517471,-70.6,"Microbial"
"993","754186","Commercial",516189,4440639,"77495","3661045",640,TRUE,TRUE,TRUE,FALSE,TRUE,57.08,0.07,2e-04,813.105413105413,-73.59,"Microbial"
"994","754187","Domestic Well",525884,4441240,"265524","0541445B",NA,TRUE,TRUE,TRUE,FALSE,TRUE,56.75,0.06,1e-04,944.259567387687,-72.84,"Microbial"
"995","754188","Commercial",518501,4441528,"74969","3649487",660,TRUE,TRUE,TRUE,FALSE,TRUE,73.87,0.08,1e-04,922.222222222222,-71.74,"Microbial"
"996","754189","Domestic Well",525678,4440856,"208101","0425244B",640,TRUE,TRUE,TRUE,FALSE,TRUE,80.52,0.06,1e-04,1339.76705490849,-71.1,"Microbial"
"997","754193","Domestic Well",519088,4440120,"60717","0518622",NA,TRUE,TRUE,TRUE,FALSE,TRUE,64.28,0.11,6e-04,581.19349005425,-70.5,"Microbial"
"998","754194","Ground Water",530718,4487556,"275006","3619196",300,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"999","754195","Stock or  Irrigation",506386,4462717,"161665","0328450",40,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1000","754196","Ground Water",535898,4456987,"271300","3608742C",280,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1001","754198","Domestic Well",517941,4439046,"237978","0484539B",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1002","754199","Domestic Well",517093,4438364,"160705","0326147B",45,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1003","754200","Domestic Well",512005,4424085,"188562","0385925",400,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1004","754202","Domestic Well",528191,4434074,"225208","0458044A",980,TRUE,TRUE,TRUE,FALSE,TRUE,57.37,0.05,2e-04,1142.82868525896,-71.53,"Microbial"
"1005","754203","Domestic Well",516953,4440449,"285537","3649858",51,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1006","754204","Domestic Well",527455,4442000,"157750","0311571",70,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1007","754209","Domestic Well",523133,4475612,"97835","0091677",50,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1008","754237","Domestic Well",533938,4464054,"231007","0469595",380,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1009","754239","Domestic Well",526989,4458011,"231162","0470780",530,TRUE,TRUE,TRUE,FALSE,TRUE,26.84,3.97,0.31,6.27102803738318,-43.94,"Thermogenic"
"1010","754240","Domestic Well",526765,4440871,"60511","9064929",620,TRUE,TRUE,TRUE,FALSE,TRUE,55.71,0.05,1e-04,1111.97604790419,-73.1,"Microbial"
"1011","754241","Domestic Well",507154,4437344,"9601","9060195",465,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1012","754245","Commercial",516049,4440440,"69339","3645003",550,TRUE,TRUE,TRUE,FALSE,TRUE,52.79,0.07,5e-04,748.794326241135,-72.98,"Microbial"
"1013","754246","Domestic Well",513732,4488055,"227007","0461152",32,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1014","754247","Stock or  Irrigation",513621,4488668,"288368","3654724",92,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1015","754248","Commercial",530832,4440809,"71543","9065261",NA,TRUE,TRUE,TRUE,FALSE,TRUE,87.74,0.75,0.04,111.06329113924,-57.74,"Microbial"
"1016","754249","Stock or  Irrigation",530328,4472685,"168218","0348072B",66,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1017","754250","Stock or  Irrigation",539603,4470368,"1362","9058694",73,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1018","754251","Irrigation",514595,4461934,"13701","9061716",35,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1019","754257","Domestic Well",527505,4443603,"295744","3666441",550,TRUE,TRUE,TRUE,FALSE,TRUE,47.87,0.03,1e-04,1590.36544850498,-66.88,"Microbial"
"1020","754267","Irrigation",545038,4468587,"29801","9063464",90,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1021","754269","Stock or  Irrigation",531762,4441826,"17185","9062434",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1022","754270","Domestic Well",527957,4438572,"217005","0405429",675,TRUE,TRUE,TRUE,FALSE,TRUE,61.17,0.06,2e-04,1016.11295681063,-71.77,"Microbial"
"1023","754271","Domestic Well",516290,4435745,"243359","0496587B",72,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1024","754276","Domestic Well",532945,4443986,"292893","3661939C",59,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1025","754278","Irrigation",517708,4459828,"952","0316737",79,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1026","754279","Domestic Well",527215,4443162,"283407","3645640",535,TRUE,TRUE,TRUE,FALSE,TRUE,82.96,0.05,1e-04,1655.88822355289,-69.67,"Microbial"
"1027","754284","Stock or  Irrigation",544144,4478470,"78832","3668332",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1028","754285","Domestic Well",544602,4477904,"63852","0036813",600,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1029","754286","Stock or  Irrigation",514503,4460013,"187425","0385674A",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1030","754298","Domestic Well",532857,4442687,"70900","9065242",NA,TRUE,TRUE,TRUE,FALSE,TRUE,63.38,0.05,1e-04,1265.06986027944,-72.92,"Microbial"
"1031","754299","Domestic Well",518297,4434286,"244578","0496846",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1032","754300","Domestic Well",517921,4433900,"116689","0208042",NA,TRUE,TRUE,TRUE,FALSE,TRUE,55.03,0.09,2e-04,610.088691796009,-70.74,"Microbial"
"1033","754301","Domestic Well",519292,4434516,"208303","0424611",845,TRUE,TRUE,TRUE,FALSE,TRUE,46.87,0.06,1e-04,779.866888519135,-72.42,"Microbial"
"1034","754302","Commercial",517838,4433587,"57918","0493435",960,TRUE,TRUE,TRUE,FALSE,TRUE,61.15,0.11,5e-04,553.393665158371,-70.32,"Microbial"
"1035","754323","Domestic Well",529952,4472430,"37940","9064050",29,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1036","754324","Domestic Well",517916,4433810,"287312","3653052",950,TRUE,TRUE,TRUE,FALSE,TRUE,78.77,0.06,1e-04,1310.64891846922,-69.27,"Microbial"
"1037","754325","Domestic Well",519487,4434408,"230139","0466480",845,TRUE,TRUE,TRUE,TRUE,TRUE,50.1,0.07,2e-04,713.675213675214,-71.81,"Microbial"
"1038","754326","Domestic Well",549581,4467627,"35063","0299572B",120,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1039","754327","Domestic Well",549704,4467559,"35062","0299572A",117,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1040","754328","Commercial",550060,4468264,"293082","0052076",90,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1041","754335","Domestic Well",517834,4434313,"49082","9064620",802,TRUE,TRUE,TRUE,FALSE,TRUE,57.1,0.09,1e-04,633.740288568257,-70.56,"Microbial"
"1042","754336","Domestic Well",517759,4434312,"147261","0273269",800,TRUE,TRUE,TRUE,FALSE,TRUE,74.42,0.08,1e-04,929.088639200999,-68.64,"Microbial"
"1043","754337","Domestic Well",532168,4467036,"47109","9064530",90,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1044","754338","Ground Water",532019,4467086,"53484","0053484",330,TRUE,TRUE,TRUE,FALSE,TRUE,35.55,5.19,1.54,5.28231797919762,-46.6,"Thermogenic"
"1045","754342","Domestic Well",520264,4434507,"96706","9066028",340,TRUE,TRUE,TRUE,FALSE,TRUE,45.6,0.06,1e-04,758.73544093178,-79.34,"Microbial"
"1046","754343","Domestic Well",509720,4452745,"131632","0008851",55,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1047","754347","Domestic Well",517493,4434358,"146970","0496606",830,TRUE,TRUE,TRUE,FALSE,TRUE,44.76,0.07,2e-04,637.606837606837,-70.84,"Microbial"
"1048","754348","Domestic Well",519519,4433274,"243167","0496954",900,TRUE,TRUE,TRUE,FALSE,TRUE,52.67,0.08,1e-04,657.553058676654,-71.57,"Microbial"
"1049","754349","Domestic Well",519429,4434243,"82824","0295099",775,TRUE,TRUE,TRUE,FALSE,TRUE,44.57,0.05,1e-04,889.620758483034,-72.78,"Microbial"
"1050","754366","Ground Water",515007,4487809,"11152","9060587",26,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1051","754374","Domestic Well",525519,4444096,"66897","3670853",NA,TRUE,TRUE,TRUE,TRUE,TRUE,83.36,0.06,1e-04,1387.02163061564,-69.38,"Microbial"
"1052","754377","Domestic Well",525751,4439816,"41681","0343260",670,TRUE,TRUE,TRUE,FALSE,TRUE,76.31,0.06,1e-04,1269.71713810316,-71.12,"Microbial"
"1053","754378","Commercial",525852,4439097,"64660","3604714",780,TRUE,TRUE,TRUE,FALSE,TRUE,48.87,0.03,1e-04,1623.58803986711,-69.6,"Microbial"
"1054","754379","Domestic Well",525594,4439255,"75855","3653355",760,TRUE,TRUE,TRUE,FALSE,TRUE,55.72,0.05,1e-04,1112.17564870259,-71.11,"Microbial"
"1055","754381","Domestic Well",527333,4438674,"269741","3632133",NA,TRUE,TRUE,TRUE,FALSE,TRUE,85.97,0.03,1e-04,2856.14617940199,-71.17,"Microbial"
"1056","754382","Commercial",525716,4439173,"65391","3612401",720,TRUE,TRUE,TRUE,FALSE,TRUE,72.42,0.05,1e-04,1445.50898203593,-71.36,"Microbial"
"1057","754384","Domestic Well",518658,4434172,"82250","0345291",860,TRUE,TRUE,TRUE,FALSE,TRUE,60.15,0.08,2e-04,750,-71.22,"Microbial"
"1058","754385","Stock or  Irrigation",516304,4458393,"10987","9060532",97,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1059","754386","Ground Water",528938,4462145,"236389","0482006",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1060","754387","Stock or  Irrigation",533754,4476104,"14962","0329928",132,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1061","754388","Domestic Well",517728,4435352,"36032","9063818",848,TRUE,TRUE,TRUE,FALSE,TRUE,57.41,0.09,5e-04,634.364640883978,-70.62,"Microbial"
"1062","754389","Domestic Well",518747,4434214,"228470","0463722",940,TRUE,TRUE,TRUE,FALSE,TRUE,58.2,0.09,2e-04,645.232815964523,-70.27,"Microbial"
"1063","754390","Domestic Well",533695,4442127,"283200","3645430",850,TRUE,TRUE,TRUE,FALSE,TRUE,71.97,0.06,9e-04,1181.77339901478,-72.37,"Microbial"
"1064","754391","Domestic Well",518810,4434565,"44172","9064379",800,TRUE,TRUE,TRUE,FALSE,TRUE,51.5,0.05,1e-04,1027.94411177645,-71.91,"Microbial"
"1065","754392","Domestic Well",518388,4434855,"123711","0221667",870,TRUE,TRUE,TRUE,FALSE,TRUE,59.82,0.08,2e-04,745.885286783042,-69.52,"Microbial"
"1066","754402","Domestic Well",513208,4453796,"190050","0387304",66,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1067","754403","Domestic Well",513058,4453979,"68854","9065158",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1068","754404","Domestic Well",525559,4439319,"61444","0525374",NA,TRUE,TRUE,TRUE,FALSE,TRUE,44.26,0.03,1e-04,1470.43189368771,-71.28,"Microbial"
"1069","754405","Domestic Well",533983,4446256,"75498","0217395",464,TRUE,TRUE,TRUE,TRUE,TRUE,58.47,0.04,1e-04,1458.10473815461,-72.05,"Microbial"
"1070","754408","Domestic Well",533993,4443086,"53272","9064745",704,TRUE,TRUE,TRUE,FALSE,TRUE,70.43,0.05,1e-04,1405.78842315369,-72.77,"Microbial"
"1071","754410","Domestic Well",534064,4441913,"57282","9064851",708,TRUE,TRUE,TRUE,FALSE,TRUE,76.71,0.05,1e-04,1531.1377245509,-71.48,"Microbial"
"1072","754426","Domestic Well",510245,4422058,"184085","0376420G",1050,TRUE,TRUE,TRUE,FALSE,TRUE,44.32,0.04,0.01,886.4,-72.6,"Microbial"
"1073","754427","Commercial",533939,4442740,"30073","0251348",690,TRUE,TRUE,TRUE,FALSE,TRUE,68.55,0.05,1e-04,1368.26347305389,-71.69,"Microbial"
