"","OBJECTID","facility_id","facility_type","permit_number","receipt_number","ch4_sampled","btex_sampled","nearest_og","nearest_scp","nearest_cscp","btex_detected","ch4_detected"
"911",1065,"754070","Domestic Well","79991","9065567","yes","yes",182.789496415959,881.861758948597,1123.40254952359,"btex not detected","ch4 detected"
"912",1066,"754071","Domestic Well","44023","0373192","yes","yes",168.240898713719,1685.77965767597,3738.35958430007,"btex not detected","ch4 detected"
"913",1067,"754073","Domestic Well","158009","0315770","yes","yes",170.590152119048,1412.79350328338,2174.5745751798,"btex not detected","ch4 detected"
"914",1068,"754075","Domestic Well","229991","0467861C","yes","yes",2703.15833794471,3916.87868803667,13779.9765067734,"btex not detected","ch4 not detected"
"915",1070,"754079","Domestic Well","291979","3660048B","yes","yes",59.3043000127309,732.471259339529,1342.75506546951,"btex not detected","ch4 detected"
"916",1071,"754081","Domestic Well","267779","0547155","yes","yes",96.6022774058666,112.78122226336,2545.9474563128,"btex not detected","ch4 detected"
"917",1072,"754082","Commercial","77358","3660509","yes","yes",127.14165328483,851.665741210453,2482.7830894739,"btex not detected","ch4 not detected"
"918",1073,"754083","Ground Water","223797","0456501","yes","yes",536.400037285606,2638.10454801535,3224.8947673078,"btex not detected","ch4 detected"
"919",1074,"754084","Ground Water","71710","9065267","yes","yes",717.721394414295,2959.72034560461,3001.99272699889,"btex not detected","ch4 detected"
"920",1075,"754087","Domestic Well","174861","0356500","yes","yes",186.986630538122,585.836692971304,2563.21830878854,"btex not detected","ch4 detected"
"921",1077,"754089","Domestic Well","250265","0507109","yes","yes",138.397976863826,1028.4801926615,1028.4801926615,"btex not detected","ch4 detected"
"922",1078,"754090","Ground Water","205113","0418794B","yes","yes",223.517337135176,197.733779758666,2203.56229693903,"btex not detected","ch4 not detected"
"923",1079,"754091","Ground Water","16006","3623734B","yes","yes",190.244579423436,192.910143149952,196.121914771071,"btex not detected","ch4 not detected"
"924",1080,"754112","Domestic Well","225931","0459814","yes","yes",147.800541270998,340.055772813184,3663.57066076746,"btex not detected","ch4 detected"
"925",1081,"754113","Domestic Well","109164","0108957B","yes","yes",387.459675321187,1178.69941187487,2448.56009422773,"btex not detected","ch4 detected"
"926",1082,"754114","Stock or  Irrigation","72856","9065300","yes","yes",215.288178960202,676.558060218761,2823.39589656302,"btex not detected","ch4 detected"
"927",1083,"754115","Domestic Well","271324","3607156","yes","yes",194.208650682713,1011.27781265755,1724.14914581685,"btex not detected","ch4 detected"
"928",1084,"754117","Ground Water","288804","3655046","yes","yes",194.517351411127,375.700751068788,2397.60534661194,"btex not detected","ch4 not detected"
"929",1085,"754118","Groundwater","262852","0536723A","yes","yes",584.761489840089,2137.16190432499,2137.16190432499,"btex not detected","ch4 not detected"
"930",1086,"754127","Stock or  Irrigation","268","9058401","yes","yes",163.0490723678,1605.88568154971,6020.74311132672,"btex not detected","ch4 not detected"
"931",1087,"754128","Domestic Well","279329","3635187","yes","yes",121.757956618859,2837.7423393172,7848.2168823408,"btex not detected","ch4 not detected"
"932",1088,"754129","Domestic Well","211207","0431836","yes","yes",106.569226327303,1130.81126564463,1971.56786096856,"btex not detected","ch4 detected"
"933",1089,"754130","Domestic Well","37056","9063898","yes","yes",219.184853491294,1400.67476335379,1958.82334481947,"btex not detected","ch4 detected"
"934",1090,"754132","Domestic Well","69058","9065168","yes","yes",367.077648461467,1000.76862566979,1332.62282959364,"btex not detected","ch4 detected"
"935",1091,"754133","Domestic Well","231074","0470831","yes","yes",203.960780543711,204.766124177513,204.766124177513,"btex not detected","ch4 detected"
"936",1092,"754134","Domestic Well","46169","3629380","yes","yes",166.138496441975,1336.52029370191,2192.67377929199,"btex not detected","ch4 detected"
"937",1093,"754135","Domestic Well","277492","3628637B","yes","yes",139.086304142428,1063.27670979,2122.35230975999,"btex not detected","ch4 detected"
"938",1094,"754136","Domestic Well","212077","0429293","yes","yes",170.41420128616,1488.89226007233,2028.46599885325,"btex not detected","ch4 detected"
"939",1095,"754137","Domestic Well","43409","9064331","yes","yes",185.21878954361,1926.99229985188,2856.53424591946,"btex not detected","ch4 detected"
"940",1096,"754140","Domestic Well","119837","0215019A","yes","yes",261.122576580425,299.841459999738,1026.30360324146,"btex not detected","ch4 detected"
"941",1097,"754142","Domestic Well","120183","3663295","yes","yes",275.32707821789,313.145469039646,1031.68057895102,"btex not detected","ch4 not detected"
"942",1098,"754147","Domestic Well","146539","0268877","yes","yes",133.843191832831,1373.83310109078,2229.97568906335,"btex not detected","ch4 not detected"
"943",1099,"754148","Domestic Well","275328","3621322","yes","yes",171.968020282842,921.037151698677,2868.62691390767,"btex not detected","ch4 detected"
"944",1100,"754149","Domestic Well","50946","9064687","yes","yes",266.046988331009,754.870913357504,2228.16138167487,"btex not detected","ch4 detected"
"945",1102,"754152","Domestic Well","164715","3656031","yes","yes",50.1597448159378,1357.60122294081,2064.17702248836,"btex not detected","ch4 detected"
"946",1103,"754153","Commercial","60941","0521986","yes","yes",324.260697587605,668.889786866316,668.889786866316,"btex not detected","ch4 detected"
"947",1104,"754154","Domestic Well","23078","9062968","yes","yes",793.344817844044,4836.99985804143,7218.40915077649,"btex not detected","ch4 not detected"
"948",1105,"754156","Domestic Well","224588","0454567","yes","yes",191.942699783034,244.995418376453,1472.67926174534,"btex not detected","ch4 detected"
"949",1106,"754169","Domestic Well","170455","0350572","yes","yes",280.643902481419,284.077257175583,1490.95969321534,"btex not detected","ch4 detected"
"950",1107,"754170","Domestic Well","167252","0345228","yes","yes",203.590274816849,1485.40140002893,2340.50017454373,"btex not detected","ch4 not detected"
"951",1108,"754177","Domestic Well","275964","3621981","yes","yes",268.41944787962,1152.58036296754,1752.93671656607,"btex not detected","ch4 detected"
"952",1109,"754178","Domestic Well","157773","0313483","yes","yes",305.286750449475,1189.34177535643,1736.89075736761,"btex detected","ch4 detected"
"953",1110,"754179","Domestic Well","150994","0285132","yes","yes",333.216146067384,695.107343738252,2042.39557727057,"btex not detected","ch4 not detected"
"954",1111,"754182","Ground Water","280098","3637708A","yes","yes",150.814455540575,305.174060150781,305.174060150781,"btex not detected","ch4 not detected"
"955",1112,"754184","Domestic Well","33236","9063672","yes","yes",271.70756338387,468.530146277159,1507.99522355249,"btex not detected","ch4 detected"
"956",1113,"754186","Commercial","77495","3661045","yes","yes",205.065843084605,388.483413039133,1951.33540589368,"btex not detected","ch4 detected"
"957",1114,"754187","Domestic Well","265524","0541445B","yes","yes",308.804145049901,398.697542692408,2238.17377870533,"btex not detected","ch4 detected"
"958",1115,"754188","Commercial","74969","3649487","yes","yes",202.180612324723,897.414316717433,1733.86264596425,"btex not detected","ch4 detected"
"959",1116,"754189","Domestic Well","208101","0425244B","yes","yes",326.142606845533,439.996638196341,2668.50695172581,"btex not detected","ch4 detected"
"960",1118,"754193","Domestic Well","60717","0518622","yes","yes",66.6108099335236,890.52971853944,2401.57772095524,"btex not detected","ch4 detected"
"961",1119,"754194","Ground Water","275006","3619196","yes","yes",414.342853202514,1417.91863284916,4449.37016262825,"btex not detected","ch4 not detected"
"962",1120,"754195","Stock or  Irrigation","161665","0328450","yes","yes",153.574086355739,789.050842569291,1974.06717542892,"btex not detected","ch4 not detected"
"963",1121,"754196","Ground Water","271300","3608742C","yes","yes",105.929221652951,856.137071700847,1538.90212444421,"btex not detected","ch4 not detected"
"964",1122,"754198","Domestic Well","237978","0484539B","yes","yes",103.368273662667,1289.34457642028,1798.94692650092,"btex not detected","ch4 not detected"
"965",1123,"754199","Domestic Well","160705","0326147B","yes","yes",344.723077266376,1548.70253503735,1548.70253503735,"btex not detected","ch4 not detected"
"966",1124,"754200","Domestic Well","188562","0385925","yes","yes",108.784190027779,595.37364296096,2440.99371683761,"btex not detected","ch4 not detected"
"967",1125,"754202","Domestic Well","225208","0458044A","yes","yes",481.705304102,524.480665982097,3205.20274916214,"btex not detected","ch4 detected"
"968",1126,"754203","Domestic Well","285537","3649858","yes","yes",167.573864310638,1165.38054922925,2149.25399228393,"btex not detected","ch4 not detected"
"969",1127,"754204","Domestic Well","157750","0311571","yes","yes",229.828196703538,282.452135539085,1018.92360163788,"btex not detected","ch4 not detected"
"970",1128,"754209","Domestic Well","97835","0091677","yes","yes",863.802060659732,910.249265137911,3501.62562469589,"btex not detected","ch4 not detected"
"971",1129,"754237","Domestic Well","231007","0469595","yes","yes",248.853370481495,285.116923586377,755.954630220897,"btex not detected","ch4 not detected"
"972",1130,"754239","Domestic Well","231162","0470780","yes","yes",57.2013985843004,839.788512272757,842.51427430079,"btex not detected","ch4 detected"
"973",1131,"754240","Domestic Well","60511","9064929","yes","yes",265.173528090569,622.234008818971,2188.06446149855,"btex not detected","ch4 detected"
"974",1132,"754241","Domestic Well","9601","9060195","yes","yes",103.077640640442,1685.69237701419,2649.04656964963,"btex not detected","ch4 not detected"
"975",1133,"754245","Commercial","69339","3645003","yes","yes",130.142229887151,440.193318351473,1720.96010573993,"btex not detected","ch4 detected"
"976",1134,"754246","Domestic Well","227007","0461152","yes","yes",563.895380367671,1234.71571097031,3968.07524710742,"btex not detected","ch4 not detected"
"977",1135,"754247","Stock or  Irrigation","288368","3654724","yes","yes",998.835321762301,1841.26679418583,4031.50105517824,"btex not detected","ch4 not detected"
"978",1136,"754248","Commercial","71543","9065261","yes","yes",361.08724707472,130.998091314914,1910.20612169659,"btex not detected","ch4 detected"
"979",1137,"754249","Stock or  Irrigation","168218","0348072B","yes","yes",116.468879963705,121.465451277934,121.465451277934,"btex not detected","ch4 not detected"
"980",1138,"754250","Stock or  Irrigation","1362","9058694","yes","yes",80.8084154033477,943.288542269368,1447.41676143283,"btex not detected","ch4 not detected"
"981",1139,"754251","Irrigation","13701","9061716","yes","yes",121.807224744676,371.785395556683,996.044385230816,"btex not detected","ch4 not detected"
"982",1141,"754257","Domestic Well","295744","3666441","yes","yes",170.484603410396,525.45849072044,645.965950713021,"btex not detected","ch4 detected"
"983",1142,"754267","Irrigation","29801","9063464","yes","yes",197.225758966723,195.273422868306,2040.51855609251,"btex not detected","ch4 not detected"
"984",1144,"754269","Stock or  Irrigation","17185","9062434","yes","yes",122.494897852931,715.152231958765,1077.59016834784,"btex not detected","ch4 not detected"
"985",1145,"754270","Domestic Well","217005","0405429","yes","yes",244.969385842395,934.08195526181,1216.81650148516,"btex not detected","ch4 detected"
"986",1146,"754271","Domestic Well","243359","0496587B","yes","yes",302.676394851003,318.257840103088,715.820228342002,"btex not detected","ch4 not detected"
"987",1147,"754276","Domestic Well","292893","3661939C","yes","yes",146.931957041346,537.665336172044,657.105087345928,"btex not detected","ch4 not detected"
"988",1148,"754278","Irrigation","952","0316737","yes","yes",200.800896412342,167.80423919588,1053.42372300622,"btex not detected","ch4 not detected"
"989",1149,"754279","Domestic Well","283407","3645640","yes","yes",158.151825787754,159.464704445408,167.651966955302,"btex not detected","ch4 detected"
"990",1150,"754284","Stock or  Irrigation","78832","3668332","yes","yes",255.033331154969,536.785677267983,3433.99728422199,"btex not detected","ch4 not detected"
"991",1151,"754285","Domestic Well","63852","0036813","yes","yes",177.507746309844,197.26489961351,2842.7389043103,"btex not detected","ch4 not detected"
"992",1152,"754286","Stock or  Irrigation","187425","0385674A","yes","yes",149.933318511931,226.233996294402,508.21751944124,"btex not detected","ch4 not detected"
"993",1153,"754298","Domestic Well","70900","9065242","yes","yes",312.160215274144,361.098954840076,481.755148991954,"btex not detected","ch4 detected"
"994",1154,"754299","Domestic Well","244578","0496846","yes","yes",407.682474482286,406.584606343736,406.584606343736,"btex not detected","ch4 not detected"
"995",1155,"754300","Domestic Well","116689","0208042","yes","yes",403.867552546624,860.86597236914,860.86597236914,"btex not detected","ch4 detected"
"996",1156,"754301","Domestic Well","208303","0424611","yes","yes",91.98369420718,338.617080808398,1045.94723826124,"btex not detected","ch4 detected"
"997",1157,"754302","Commercial","57918","0493435","yes","yes",264.569461578618,1182.15913852446,1182.15913852446,"btex not detected","ch4 detected"
"998",1158,"754323","Domestic Well","37940","9064050","yes","yes",155.56349186104,170.542729458819,520.783568550838,"btex not detected","ch4 not detected"
"999",1159,"754324","Domestic Well","287312","3653052","yes","yes",377.001326257614,946.037828369624,946.037828369624,"btex not detected","ch4 detected"
"1000",1160,"754325","Domestic Well","230139","0466480","yes","yes",312.016025229474,557.681599705837,1258.43528007707,"btex detected","ch4 detected"
"1001",1161,"754326","Domestic Well","35063","0299572B","yes","yes",1092.81745959698,1095.33336892526,2454.02688927793,"btex not detected","ch4 not detected"
"1002",1162,"754327","Domestic Well","35062","0299572A","yes","yes",1218.43547223478,1217.64593925168,2373.35727289657,"btex not detected","ch4 not detected"
"1003",1163,"754328","Commercial","293082","0052076","yes","yes",498.407463828543,498.232315331645,3074.54263049287,"btex not detected","ch4 not detected"
"1004",1165,"754335","Domestic Well","49082","9064620","yes","yes",416.515305841214,570.097736358846,570.097736358846,"btex not detected","ch4 detected"
"1005",1166,"754336","Domestic Well","147261","0273269","yes","yes",365.826461590738,628.81798482918,628.81798482918,"btex not detected","ch4 detected"
"1006",1167,"754337","Domestic Well","47109","9064530","yes","yes",141.908421173657,140.825127554681,140.825127554681,"btex not detected","ch4 not detected"
